Water Control Zone,Station,Dates,Sample No,Depth,5-day Biochemical Oxygen Demand mg_L,Ammonia Nitrogen mg_L,Chlorophyll-a ug_L,Dissolved Oxygen per_saturation,Dissolved Oxygen mg_L,E. coli cfu_100mL,Faecal Coliforms cfu_100mL,Nitrate Nitrogen mg_L,Nitrite Nitrogen mg_L,Orthophosphate Phosphorus mg_L,pH,Phaeo-pigments ug_L,Salinity psu,Secchi Disc Depth M,Silica mg_L,Suspended Solids mg_L,Temperature C,Total Inorganic Nitrogen mg_L,Total Kjeldahl Nitrogen mg_L,Total Nitrogen mg_L,Total Phosphorus mg_L,Turbidity NTU,Unionised Ammonia mg_L,Volatile Suspended Solids mg_L
Junk Bay,JM4,2020-10-10,1,Surface Water,0.5,0.025,2.4,99,6.5,57,80,0.016,0.004,0.007,8.1,0.6,32.7,2.4,0.58,17,28.1,0.05,0.07,0.09,0.12,5.3,0.002,4.4
Junk Bay,JM4,2020-11-07,1,Surface Water,0.9,0.03,7.5,81,5.6,59,110,0.094,0.021,0.014,7.9,1.4,32.9,3.1,0.62,2.8,24.3,0.15,0.39,0.51,0.05,3.5,0.001,1.1
Junk Bay,JM4,2020-12-03,1,Surface Water,0.4,0.041,3.2,83,6.1,25,47,0.1,0.016,0.011,7.8,0.2,32.1,2.6,0.31,9.7,21.7,0.16,0.41,0.53,0.06,8.7,0.001,2.6
Mirs Bay,MM1,2015-01-14,1,Surface Water,0.7,0.07,1,73,5.8,4,6,0.07,0,0.01,8.2,0.5,31.7,3,0.47,2.5,17.3,0.14,0.24,0.31,0.02,1.5,0,0.8
Mirs Bay,MM1,2015-02-13,1,Surface Water,1.9,0.04,3.1,85,6.8,5,6,0.07,0.01,0.01,7.9,0.2,31.7,3,0.69,2.5,17.4,0.11,0.22,0.29,0.02,2.1,0,0.7
Mirs Bay,MM1,2015-03-19,1,Surface Water,1.4,0.05,11,72,5.3,17,52,0.22,0.01,0.01,7.9,3.4,31.1,2.2,0.61,3.6,21,0.28,0.29,0.52,0.03,1.8,0,1.8
Mirs Bay,MM1,2015-04-27,1,Surface Water,1.7,0.02,5.9,65,4.5,1,1,0.01,0,0.01,8,2.7,32.8,2.5,0.14,2.5,24.8,0.04,0.25,0.27,0.02,1.6,0,1.6
Mirs Bay,MM1,2015-05-22,1,Surface Water,1.1,0.07,6.2,82,5.6,98,170,0.07,0.01,0.01,8.1,3.6,29.7,2,0.62,3.2,26,0.15,0.3,0.38,0.03,3.5,0,1.2
Mirs Bay,MM1,2015-06-24,1,Surface Water,1.4,0.02,2.8,117,7.9,80,310,0.2,0.01,0,8.3,2.4,25.8,2.3,0.23,1.6,28.7,0.24,0.25,0.46,0.05,2.8,0,0.5
Mirs Bay,MM1,2015-07-27,1,Surface Water,2.7,0.01,20,123,8,4,14,0,0,0,8.5,6.9,30.5,2,0.53,5.4,28.7,0.02,0.37,0.37,0.04,4.1,0,2.9
Mirs Bay,MM1,2015-08-20,1,Surface Water,1.9,0.04,13,146,9.3,8,31,0,0,0.01,8.2,4,32.5,2,0.66,2.2,29.8,0.04,0.35,0.36,0.05,3.5,0,1.8
Mirs Bay,MM1,2015-09-24,1,Surface Water,1.8,0.03,5.1,117,7.3,1,1,0,0,0,8.3,1,31.9,2.5,0.42,2,31.1,0.03,0.52,0.52,0.05,1.2,0,1.2
Mirs Bay,MM1,2015-10-26,1,Surface Water,0.7,0.04,2.8,68,4.5,1,1,0.01,0.01,0.01,8,0.4,32.8,2.5,0.48,5,27,0.06,0.34,0.36,0.04,4.8,0,1.1
Mirs Bay,MM1,2015-11-23,1,Surface Water,2,0.03,11,135,9,2,6,0.08,0.03,0.01,8.3,2,32,2.5,0.8,2.6,26.8,0.14,0.5,0.6,0.09,1.3,0,1.6
Mirs Bay,MM1,2015-12-16,1,Surface Water,0.3,0.03,3.7,90,6.6,1,1,0.07,0.05,0.01,8.3,0.5,32.9,3,0.92,4.3,21.1,0.15,0.38,0.5,0.03,1.3,0,0.6
Mirs Bay,MM1,2016-01-15,1,Surface Water,1.7,0.06,11,110,8.5,2,3,0.03,0.01,0.01,8,2.3,31.5,2.5,0.37,17,19.1,0.09,0.94,0.98,0.03,1.9,0,3.9
Mirs Bay,MM1,2016-02-26,1,Surface Water,0.7,0.08,0.4,104,8.6,9,11,0.27,0.01,0.02,8.2,0.3,30.4,3,1.1,0.5,15.6,0.36,0.27,0.55,0.05,0.5,0,0.5
Mirs Bay,MM1,2016-03-17,1,Surface Water,0.8,0.08,0.5,80,6.4,83,99,0.05,0.01,0.01,8.2,2.4,31.4,3,1.1,4,16.3,0.14,0.5,0.56,0.04,2,0,1
Mirs Bay,MM1,2016-04-15,1,Surface Water,0.9,0.14,0.9,85,6.4,76,110,0.08,0.01,0,8,0.2,29.6,3,1.3,1.4,20.5,0.22,0.37,0.45,0.17,70.5,0.01,1
Mirs Bay,MM1,2016-05-18,1,Surface Water,1.6,0.05,1.9,77,5.3,1,1,0.01,0,0,7.7,0.8,30.4,3,0.38,4,25.5,0.06,0.38,0.39,0.03,1.1,0,1.3
Mirs Bay,MM1,2016-06-15,1,Surface Water,2.5,0.02,14,139,9.1,4,44,0,0,0,8.4,2,29.1,2.5,0.05,16,29.4,0.03,0.38,0.38,0.08,1.9,0,4.6
Mirs Bay,MM1,2016-07-11,1,Surface Water,1.6,0.32,3.2,90,6,9400,29000,0.24,0.02,0.06,7.7,0.7,24.7,2,2.1,6.3,29.1,0.58,0.4,0.66,0.16,2.7,0.01,2.2
Mirs Bay,MM1,2016-08-15,1,Surface Water,2.1,0.04,8,117,7.7,800,2800,0.03,0,0,8.1,3.3,30.1,3,0.61,18,28.6,0.08,0.33,0.37,0.08,3.4,0,3.4
Mirs Bay,MM1,2016-09-14,1,Surface Water,2.8,0.01,14,103,6.6,1,9,0,0,0,8.1,2.9,30,1.5,0.19,21,30.5,0.02,0.16,0.16,0.07,10.1,0,4.8
Mirs Bay,MM1,2016-10-26,1,Surface Water,1.9,0.03,6.1,107,7.1,6,21,0.03,0.01,0.01,8.2,2,28.7,3,0.84,1.1,28.2,0.07,0.14,0.18,0.04,2.6,0,0.9
Mirs Bay,MM1,2016-11-09,1,Surface Water,0.8,0.03,5.6,87,6,7,14,0.04,0.05,0,7.7,2.7,30.9,3,0.52,9.3,25,0.11,0.62,0.7,0.03,5.1,0,2.3
Mirs Bay,MM1,2016-12-08,1,Surface Water,0.4,0.02,2.2,86,6.2,3,6,0.1,0.05,0.01,8.2,1.1,30.8,2.5,1.2,2.7,22.2,0.16,0.33,0.48,0.03,1.6,0,1
Mirs Bay,MM1,2017-01-19,1,Surface Water,0.4,0.07,0.2,99,7.5,2,6,0.18,0.01,0,8.2,1.8,30.4,3,1.3,2.2,20.3,0.26,0.22,0.41,0.07,1.5,0,0.6
Mirs Bay,MM1,2017-02-08,1,Surface Water,0.6,0.03,1.6,94,7.2,1,1,0.02,0,0,8.1,0.5,30.7,3,0.4,9.2,19.6,0.05,0.97,0.99,0.02,3.7,0,1.7
Mirs Bay,MM1,2017-03-16,1,Surface Water,1.4,0.1,1.4,76,5.9,12,16,0.12,0.01,0.01,8,0.2,31.2,3,1.2,7.8,18.1,0.23,0.47,0.6,0.03,2.3,0,1.4
Mirs Bay,MM1,2017-04-24,1,Surface Water,0.6,0.06,0.5,75,5.4,30,41,0.02,0,0,8,0.4,32.6,3.5,1.1,7.6,22.8,0.08,0.5,0.52,0.02,0.8,0,1
Mirs Bay,MM1,2017-05-26,1,Surface Water,2.4,0.05,8.6,86,5.8,14,34,0.04,0,0,8.2,3.3,31.4,3,0.05,11,26.2,0.09,0.53,0.57,0.03,2.6,0,3.2
Mirs Bay,MM1,2017-06-15,1,Surface Water,1.3,0.09,1.6,84,5.4,130,540,0.07,0.01,0,8,0.5,27.7,2,1.1,1.2,30,0.17,0.18,0.26,0.17,3.1,0.01,0.5
Mirs Bay,MM1,2017-07-14,1,Surface Water,2,0.02,5.3,118,7.6,1,5,0.11,0.01,0,8.2,0.4,26.4,2.5,0.58,1.9,30.9,0.14,0.13,0.25,0.02,0.6,0,1.3
Mirs Bay,MM1,2017-08-25,1,Surface Water,2.3,0.03,9.3,97,6.2,1,1,0,0,0.01,8.3,2.5,32.6,3,0.2,12,29,0.03,0.72,0.72,0.06,0.4,0,3.2
Mirs Bay,MM1,2017-09-21,1,Surface Water,2.1,0.01,3.5,132,8.2,1,2,0,0,0.01,8.1,1.2,30.1,2,0.89,16,32,0.02,1,1,0.02,1.3,0,4.8
Mirs Bay,MM1,2017-10-25,1,Surface Water,1.9,0.02,9.8,108,7.3,1,1,0,0,0,8,0.9,31.8,3,0.78,3,26.5,0.02,0.29,0.3,0.02,4,0,1.6
Mirs Bay,MM1,2017-11-13,1,Surface Water,1.3,0.04,3.4,88,6.1,1,2,0.02,0.01,0,7.8,1,32.5,2,0.51,13,24.8,0.08,0.41,0.44,0.02,2.9,0,2
Mirs Bay,MM1,2017-12-13,1,Surface Water,0.7,0.02,4.6,88,6.5,4,7,0.05,0.01,0.01,7.9,1.9,33,2,0.73,11,20.6,0.09,0.1,0.17,0.02,4,0,2.2
Mirs Bay,MM1,2018-01-22,1,Surface Water,2.1,0.01,9.4,125,9.7,1,4,0.02,0,0,8.1,4,32.1,3,0.29,3.9,18.8,0.03,0.15,0.17,0.02,4.8,0,2
Mirs Bay,MM1,2018-02-08,1,Surface Water,0.8,0.06,1,92,7.7,1,1,0.07,0,0.01,7.7,0.8,32.1,2,0.43,1.9,14.5,0.14,0.35,0.43,0.02,1.1,0,0.5
Mirs Bay,MM1,2018-03-07,1,Surface Water,1.8,0.05,4.8,116,8.8,1,3,0,0,0,7.7,1.4,32.3,3.4,0.48,1.5,19.4,0.05,0.81,0.81,0.02,0.7,0,1.1
Mirs Bay,MM1,2018-04-09,1,Surface Water,1,0.02,1.4,86,6.2,1,2,0.01,0,0,7.8,0.3,32.6,4,0.62,7.3,22.6,0.04,0.74,0.75,0.02,3.5,0,1.8
Mirs Bay,MM1,2018-05-11,1,Surface Water,0.6,0.07,1.1,81,5.6,9,15,0.03,0,0,7.7,0.7,32.9,2.5,0.33,11,25,0.1,0.55,0.58,0.03,1.5,0,2.3
Mirs Bay,MM1,2018-06-20,1,Surface Water,1.5,0.03,3,89,5.7,100,330,0.03,0,0,7.7,1.3,30.6,2.5,0.72,3.6,29.7,0.06,0.4,0.43,0.02,3,0,1.2
Mirs Bay,MM1,2018-07-20,1,Surface Water,1.3,0.01,8.3,113,7.3,1,2,0.02,0,0,8,2,29,3,0.1,9.7,29.6,0.03,0.18,0.2,0.02,3.3,0,2.9
Mirs Bay,MM1,2018-08-10,1,Surface Water,1.3,0.02,4.1,81,5.1,2,9,0,0,0.01,8,1.5,31.5,3,0.05,9.8,30.1,0.03,0.72,0.72,0.02,0.8,0,2.3
Mirs Bay,MM1,2018-09-27,1,Surface Water,1,0.01,1.9,97,6.3,1,1,0.01,0,0.01,8.1,0.3,29.5,3,0.59,1,29.1,0.03,0.35,0.36,0.02,0.5,0,1
Mirs Bay,MM1,2018-10-24,1,Surface Water,1.1,0.02,6.8,97,6.6,1,1,0.06,0.03,0.01,8,2.3,31.7,3,1.2,2.7,26,0.11,0.38,0.47,0.02,1,0,1.3
Mirs Bay,MM1,2018-11-16,1,Surface Water,1.5,0.02,7.9,72,4.9,1,4,0,0,0.01,7.9,2.7,32.2,2,0.44,10,24.9,0.02,0.27,0.27,0.02,1.8,0,2.1
Mirs Bay,MM1,2018-12-13,1,Surface Water,0.4,0.03,1.5,80,5.9,1,1,0.04,0.01,0.01,7.8,1.5,32.5,2.5,0.71,12,21,0.08,0.13,0.18,0.02,3.1,0,2
Mirs Bay,MM1,2019-01-21,1,Surface Water,0.7,0.01,3.4,93,7.2,7,9,0.11,0.01,0.01,7.9,0.9,32.2,2.6,1.3,3.5,18.6,0.13,0.38,0.5,0.04,1.7,0,0.8
Mirs Bay,MM1,2019-02-18,1,Surface Water,0.9,0.04,5.3,96,7.3,1,9,0.03,0,0,8,1.3,31.8,2.5,0.9,7.5,20,0.07,0.42,0.45,0.02,1.9,0,2.5
Mirs Bay,MM1,2019-03-13,1,Surface Water,0.4,0.05,3.5,86,6.3,31,67,0.06,0,0.01,8.2,1.4,31.3,2.3,0.83,2.5,21.4,0.11,0.32,0.38,0.02,3.2,0,1
Mirs Bay,MM1,2019-04-12,1,Surface Water,1.2,0.05,2.9,105,7.3,18,60,0.07,0,0.01,8.2,0.8,31.6,2.8,0.51,8.9,24.1,0.12,0.27,0.35,0.02,1.4,0,2.9
Mirs Bay,MM1,2019-05-22,1,Surface Water,1,0.02,3.4,99,6.6,9,29,0.03,0.01,0,8.2,2.8,31.7,3,0.05,1.8,26.9,0.05,0.36,0.4,0.02,0.6,0,0.9
Mirs Bay,MM1,2019-06-27,1,Surface Water,1,0.02,2.5,96,6.2,1,9,0.01,0,0,7.8,0.2,30,1.9,0.7,1.4,29.1,0.02,0.38,0.39,0.02,0.7,0,0.9
Mirs Bay,MM1,2019-07-18,1,Surface Water,1.8,0.02,2.5,100,6.3,1,1,0,0,0,8.3,0.8,31.7,2.9,1,8.1,30.2,0.02,0.1,0.1,0.02,2.3,0,2.8
Mirs Bay,MM1,2019-08-14,1,Surface Water,0.9,0.04,5.3,60,3.9,1,7,0,0.01,0,8.2,0.8,31.8,2.8,0.17,6.8,28.9,0.06,0.15,0.16,0.02,2,0,1.3
Mirs Bay,MM1,2019-09-18,1,Surface Water,2,0.06,4.6,109,6.9,150,620,0,0,0,8.3,1.7,29.9,1.9,1.4,8.2,31.3,0.06,0.57,0.57,0.03,1.1,0.01,2.6
Mirs Bay,MM1,2019-10-10,1,Surface Water,1.5,0.01,5.7,97,6.1,2,2,0,0,0,8,0.2,31.9,2.2,0.05,11,30.3,0.01,0.42,0.42,0.03,2.6,0,3.2
Mirs Bay,MM1,2019-11-15,1,Surface Water,0.6,0.04,2.2,90,6.2,4,8,0.02,0.01,0,8,1.2,32.7,2.6,1.2,9.6,25.5,0.07,0.39,0.42,0.03,2.5,0,1.6
Mirs Bay,MM1,2019-12-12,1,Surface Water,0.8,0.02,5.5,82,6.1,51,120,0,0,0.01,8.3,1.9,33.2,2.7,0.17,4.3,19.7,0.02,0.62,0.62,0.02,5.2,0,1.2
Mirs Bay,MM1,2020-01-13,1,Surface Water,0.7,0.048,3.2,89,6.6,1,1,0.038,0.003,0.006,8.3,1.4,32.6,2.9,0.69,7,20.5,0.09,0.38,0.42,0.03,2.5,0.003,1.4
Mirs Bay,MM1,2020-03-19,1,Surface Water,1.3,0.066,2.5,92,6.8,16,36,0.055,0.006,0.008,8.1,2.6,32,2.5,1.3,8.1,21,0.13,0.44,0.5,0.02,2.4,0.003,1.7
Mirs Bay,MM1,2020-05-21,1,Surface Water,0.8,0.061,2.7,88,5.8,31,95,0.014,0.002,0.007,7.9,2.2,31.8,2.2,0.13,1.6,27.7,0.08,0.37,0.39,0.02,1.2,0.003,0.6
Mirs Bay,MM1,2020-06-15,1,Surface Water,1.2,0.041,3.2,119,7.8,140,810,0.007,0.002,0.002,8.2,1.4,27.1,2.2,0.78,2.8,30,0.05,0.59,0.6,0.02,1.6,0.004,2
Mirs Bay,MM1,2020-07-16,1,Surface Water,1.5,0.029,5.4,102,6.6,1,1,0.002,0.002,0.01,7.3,1.2,33.9,2.4,0.97,3.4,27.9,0.03,0.21,0.21,0.04,3.4,0.001,1.3
Mirs Bay,MM1,2020-09-14,1,Surface Water,1.5,0.005,4.5,100,6.3,1,3,0.002,0.002,0.004,8.1,0.2,31.4,2.8,0.21,2.8,29.9,0.01,0.43,0.43,0.05,1.8,0.001,1.5
Mirs Bay,MM1,2020-10-19,1,Surface Water,0.9,0.036,5.3,86,5.7,58,80,0.01,0.009,0.009,8.1,3.5,31,2,1.1,4.1,27.2,0.06,0.61,0.63,0.08,4.5,0.002,1.2
Mirs Bay,MM1,2020-11-19,1,Surface Water,0.7,0.04,2.6,93,6.3,1,6,0.031,0.007,0.008,7.9,1.4,32.6,2.5,0.76,3,25.3,0.08,0.25,0.29,0.09,5.2,0.001,0.7
Mirs Bay,MM13,2015-01-16,1,Surface Water,0.2,0.01,0.2,96,7.8,1,1,0.13,0.02,0.01,8.1,1.8,31.6,3,0.98,1.6,16.3,0.16,0.23,0.38,0.02,1.3,0,0.6
Mirs Bay,MM13,2015-02-12,1,Surface Water,0.8,0.01,1.1,100,8,1,2,0.04,0.01,0.01,7.9,0.2,32,5.4,0.44,7.7,16.6,0.07,0.17,0.22,0.02,1.3,0,1.5
Mirs Bay,MM13,2015-03-16,1,Surface Water,0.1,0.01,0.7,93,6.7,1,1,0,0,0.01,7.9,0.2,34.7,5,0.12,8.3,21.6,0.02,0.21,0.22,0.02,0.8,0,2.1
Mirs Bay,MM13,2015-04-16,1,Surface Water,0.6,0.02,0.7,99,7.1,1,1,0,0,0.01,7.9,0.3,33.7,4.2,0.29,2.1,22.6,0.02,0.13,0.14,0.02,0.8,0,0.5
Mirs Bay,MM13,2015-05-11,1,Surface Water,0.4,0.02,0.2,98,6.6,1,1,0.17,0.01,0,8.2,0.6,30.3,3.9,0.07,0.5,26.8,0.21,0.19,0.37,0.02,2.1,0,0.5
Mirs Bay,MM13,2015-06-19,1,Surface Water,3.3,0.04,17,116,7.6,1,1,0.18,0.02,0,8.2,0.9,28.6,1.5,0.75,3.5,29.2,0.24,0.28,0.48,0.03,2.9,0,2
Mirs Bay,MM13,2015-07-13,1,Surface Water,0.6,0.02,0.6,99,6.4,1,1,0.01,0,0.01,8.3,0.5,32.3,4.6,0.12,1.4,28.9,0.03,0.24,0.25,0.02,2.2,0,0.5
Mirs Bay,MM13,2015-08-13,1,Surface Water,1.4,0.02,6.1,97,6.5,1,2,0.08,0.02,0,8,0.2,31,3,0.21,1.4,26.8,0.12,0.32,0.42,0.03,2.9,0,1.2
Mirs Bay,MM13,2015-09-07,1,Surface Water,0.8,0.04,5.4,92,6.2,1,3,0.05,0.02,0.01,8.2,4.2,32.8,3.2,0.79,1.4,26.3,0.1,0.28,0.34,0.08,2.7,0,1
Mirs Bay,MM13,2015-10-08,1,Surface Water,0.2,0.02,1.8,88,5.7,1,6,0,0.03,0.01,8,0.2,32.9,2.5,1,4,27.8,0.05,0.31,0.34,0.05,4.8,0,0.9
Mirs Bay,MM13,2015-11-09,1,Surface Water,0.2,0.02,2.3,95,6.4,1,1,0,0.01,0.01,7.9,0.2,33.3,4.5,0.35,1.5,26.5,0.03,0.26,0.27,0.04,3.1,0,0.7
Mirs Bay,MM13,2015-12-07,1,Surface Water,0.6,0.02,1.2,72,5.2,1,1,0.02,0.04,0.01,7.8,0.2,33.2,3,0.63,26,21.8,0.08,0.1,0.16,0.04,17.7,0,4
Mirs Bay,MM13,2016-01-28,1,Surface Water,0.6,0.03,1.3,89,7.3,1,1,0.11,0.02,0.01,7.7,0.2,31.6,3,0.75,0.5,16,0.16,0.34,0.47,0.02,4.1,0,0.5
Mirs Bay,MM13,2016-02-18,1,Surface Water,0.9,0.04,0.9,96,8,1,1,0.19,0.02,0.01,7.6,0.2,30.4,5,1.3,0.6,15.1,0.25,0.47,0.68,0.03,2.2,0,0.5
Mirs Bay,MM13,2016-03-03,1,Surface Water,0.4,0.04,1,96,7.7,1,1,0.1,0.01,0.01,7.6,0.2,32.4,3,0.73,2.4,16.8,0.15,0.27,0.38,0.09,11.9,0,0.6
Mirs Bay,MM13,2016-04-18,1,Surface Water,1.3,0.04,1.7,93,7,1,1,0.01,0,0,8,0.2,32,6,0.65,1,20.2,0.06,0.35,0.37,0.03,1.8,0,0.5
Mirs Bay,MM13,2016-05-23,1,Surface Water,0.6,0.02,0.9,89,6,1,1,0,0,0,7.5,0.2,32.7,7,0.52,0.5,26,0.03,0.45,0.46,0.03,0.4,0,0.5
Mirs Bay,MM13,2016-06-16,1,Surface Water,2.4,0.05,13,116,8,1,1,0.38,0.04,0,7.2,4.9,23.8,2.5,1.9,16,27.7,0.47,0.21,0.63,0.07,2.5,0,3.8
Mirs Bay,MM13,2016-07-15,1,Surface Water,4.9,0.04,41,162,10.9,1,1,0.18,0.02,0.01,8.5,7.3,24.4,3,0.27,7.6,28.6,0.23,0.85,1.05,0.17,11.4,0.01,4.4
Mirs Bay,MM13,2016-08-10,1,Surface Water,1.1,0.02,19,120,8.2,1,3,0.05,0.01,0,8.3,10,30.5,2.5,0.12,20,26,0.08,0.66,0.72,0.04,3.1,0,4.2
Mirs Bay,MM13,2016-09-09,1,Surface Water,0.6,0.01,1.9,91,6,1,1,0.01,0.01,0,8.1,0.5,31.7,4,0.27,0.6,27.7,0.03,0.72,0.74,0.03,15.1,0,0.6
Mirs Bay,MM13,2016-10-24,1,Surface Water,0.8,0.01,3,93,6.2,1,1,0.16,0,0.02,8.1,0.7,31.1,3,1.4,2.4,27.3,0.17,0.18,0.34,0.06,3.3,0,0.8
Mirs Bay,MM13,2016-11-24,1,Surface Water,0.3,0.02,1.1,84,5.9,1,1,0.09,0.02,0.01,8,0.6,31.5,3,1.1,16,24.1,0.13,0.32,0.43,0.03,14,0,1.9
Mirs Bay,MM13,2016-12-05,1,Surface Water,0.3,0.01,1.5,89,6.5,1,1,0.17,0.01,0.02,8.1,1.1,30.8,3.5,1.2,1.7,22.6,0.19,0.16,0.34,0.03,3.7,0,0.6
Mirs Bay,MM13,2017-01-13,1,Surface Water,0.9,0.05,0.5,78,6,1,1,0.03,0.01,0.01,8.1,0.2,30.6,4,0.18,7.1,19.2,0.09,0.76,0.8,0.03,2.4,0,1.6
Mirs Bay,MM13,2017-02-17,1,Surface Water,0.5,0.01,0.5,93,7.2,1,2,0.14,0.02,0.02,7.7,0.4,31.7,3.5,1,1.6,18.1,0.17,0.41,0.57,0.02,3.1,0,0.5
Mirs Bay,MM13,2017-03-20,1,Surface Water,0.3,0.01,0.6,91,6.5,1,1,0,0,0,7.9,0.2,34.5,5,0.17,7.9,22.2,0.02,0.23,0.23,0.04,31.3,0,1.8
Mirs Bay,MM13,2017-04-19,1,Surface Water,0.5,0.02,0.3,96,6.7,1,1,0.06,0.01,0,8.1,0.2,32.5,4.5,0.43,7.3,24.1,0.09,0.5,0.57,0.02,2.3,0,1.1
Mirs Bay,MM13,2017-05-22,1,Surface Water,0.4,0.01,1.4,92,6.3,1,1,0.01,0,0,8.2,0.6,32.9,5,0.18,1,25.3,0.02,0.63,0.64,0.04,2.5,0,0.5
Mirs Bay,MM13,2017-06-09,1,Surface Water,0.6,0.02,0.5,102,6.6,1,1,0.1,0.01,0,8.2,0.2,30.1,7.9,0.05,6.4,29.9,0.13,0.2,0.3,0.02,0.2,0,2.1
Mirs Bay,MM13,2017-07-24,1,Surface Water,0.7,0.03,1,93,6.1,1,1,0.05,0.01,0,8.1,0.2,30.3,3,0.76,4.9,28.4,0.08,0.19,0.25,0.02,0.5,0,1.4
Mirs Bay,MM13,2017-08-21,1,Surface Water,2.3,0.02,9.7,126,8.3,1,1,0.03,0.01,0,8.5,4.4,30.6,3.5,0.05,2.5,28.3,0.06,1.5,1.54,0.09,0.8,0,2
Mirs Bay,MM13,2017-09-18,1,Surface Water,1.1,0.01,1.8,114,7.3,1,3,0.03,0,0,8.1,0.5,30.6,3.8,0.05,5,29.9,0.04,0.9,0.93,0.02,0.3,0,1.3
Mirs Bay,MM13,2017-10-20,1,Surface Water,0.7,0.01,0.7,90,6,1,1,0.03,0.02,0.01,7.8,0.6,32.9,1.9,1.4,15,26.9,0.06,0.41,0.46,0.03,8.2,0,2.6
Mirs Bay,MM13,2017-11-22,1,Surface Water,0.3,0.01,1.2,80,5.8,1,1,0.09,0.01,0.02,8.1,0.2,32.4,3.5,1.3,9.1,22.2,0.11,0.12,0.22,0.02,7.4,0,1.5
Mirs Bay,MM13,2017-12-07,1,Surface Water,0.5,0.01,0.9,85,6.2,1,1,0.11,0.01,0.02,7.9,0.3,33,2,1.2,14,21.3,0.13,1.1,1.22,0.03,5.7,0,2.9
Mirs Bay,MM13,2018-01-17,1,Surface Water,0.3,0.01,3.5,98,7.7,1,1,0.11,0.01,0.01,8.2,0.2,32.2,3,1.1,2.3,17.7,0.12,1.2,1.32,0.02,8.3,0,0.9
Mirs Bay,MM13,2018-02-09,1,Surface Water,0.3,0.01,0.7,92,7.6,1,1,0.08,0.02,0.01,7.7,0.2,32.7,3,0.56,7.1,14.7,0.11,0.72,0.82,0.03,4.2,0,1
Mirs Bay,MM13,2018-03-02,1,Surface Water,0.4,0.01,0.9,103,8.1,1,1,0.09,0.01,0.01,7.6,0.2,32.3,4.5,0.88,1.1,17.4,0.11,0.39,0.49,0.02,4.4,0,0.5
Mirs Bay,MM13,2018-04-13,1,Surface Water,0.4,0.02,0.3,90,6.2,1,1,0,0,0,8.1,0.2,34.2,7,0.17,0.5,24.4,0.02,0.13,0.13,0.02,0.5,0,0.5
Mirs Bay,MM13,2018-05-14,1,Surface Water,0.5,0.01,0.3,103,6.9,1,1,0,0,0,7.8,0.2,33.9,5.5,0.22,6.6,26.4,0.01,0.24,0.24,0.02,0.2,0,1.5
Mirs Bay,MM13,2018-06-11,1,Surface Water,0.5,0.02,0.2,96,6.1,1,1,0.04,0,0,8.2,0.2,31.2,7,0.15,5.6,29.7,0.06,0.45,0.49,0.02,1.5,0,1.2
Mirs Bay,MM13,2018-07-23,1,Surface Water,1,0.01,7.1,98,6.3,1,1,0,0,0,8.2,2.3,31.8,5,0.09,8.3,29.2,0.01,0.48,0.48,0.02,3.5,0,2.2
Mirs Bay,MM13,2018-08-16,1,Surface Water,0.3,0.02,0.3,94,6.1,1,1,0.01,0,0.01,8.2,0.8,31.2,5,0.11,0.8,29.2,0.04,0.07,0.08,0.02,0.2,0,0.5
Mirs Bay,MM13,2018-09-21,1,Surface Water,0.6,0.01,3.7,108,7,1,1,0,0,0.01,8.5,2.1,32.3,3,0.52,2.8,28.2,0.01,0.33,0.33,0.02,1.7,0,1
Mirs Bay,MM13,2018-10-10,1,Surface Water,0.4,0.01,0.7,95,6.3,1,1,0,0,0.01,8.3,0.5,33.1,4,0.43,1.2,27.1,0.01,0.12,0.12,0.02,1.5,0,0.8
Mirs Bay,MM13,2018-11-19,1,Surface Water,0.1,0.01,1,89,6.3,1,1,0.02,0.02,0.01,7.9,0.4,33.2,3,0.77,4.8,23.7,0.05,1.2,1.24,0.02,1.7,0,1
Mirs Bay,MM13,2018-12-17,1,Surface Water,0.1,0.01,1.2,54,4.1,1,1,0.03,0.02,0.01,8.1,0.8,33.4,3,0.42,12,20.5,0.05,0.09,0.14,0.02,4.4,0,2.4
Mirs Bay,MM13,2019-01-17,1,Surface Water,0.2,0.01,1,93,7.3,1,4,0.18,0.01,0.02,8,0.5,31.6,3.5,1.4,1.3,17.8,0.2,0.22,0.41,0.03,0.5,0,0.5
Mirs Bay,MM13,2019-02-15,1,Surface Water,0.6,0.02,1.9,96,7.4,1,1,0.05,0,0,8,0.6,32.5,3.6,0.27,8.9,18.6,0.07,0.31,0.36,0.02,1.4,0,2.6
Mirs Bay,MM13,2019-03-20,1,Surface Water,0.1,0.01,0.3,72,5.1,1,1,0,0,0,8,0.6,34.4,6,0.17,7.7,23.1,0.01,0.4,0.4,0.02,0.1,0,1.3
Mirs Bay,MM13,2019-04-18,1,Surface Water,0.1,0.01,0.6,85,6,1,1,0,0,0.02,7.9,0.3,33.8,4.3,0.26,0.8,22.9,0.01,0.05,0.05,0.03,0.5,0,0.6
Mirs Bay,MM13,2019-05-20,1,Surface Water,1.4,0.01,6.2,125,8.4,1,1,0.06,0.01,0.01,7.9,2.7,31.1,3.3,0.05,7.8,26.8,0.07,0.28,0.34,0.02,0.6,0,2
